,年化收益率,季度胜率,夏普比率,卡玛比率,timeperiod,std
绩效数据,0.026002655006611475,0.6190476190476191,-0.11328358877736172,0.06552727292590291,5,0.5
绩效数据,0.018850058698449246,0.5238095238095238,-0.21127385355618358,0.04589283237020769,5,1.0
绩效数据,0.00214513434309227,0.5952380952380952,-0.6198179986028757,0.008107964358306727,5,1.5
绩效数据,0.0,0.0,-inf,,5,2.0
绩效数据,0.0,0.0,-inf,,5,2.5
绩效数据,0.0,0.0,-inf,,5,3.0
绩效数据,-0.028040066615805492,0.40476190476190477,-0.5608419052863556,-0.05735882874436605,10,0.5
绩效数据,-0.008546862669565614,0.5,-0.4781961189882837,-0.022305294728279895,10,1.0
绩效数据,0.011105025467967655,0.5,-0.39163128112445533,0.046250668697396184,10,1.5
绩效数据,0.001203227225119674,0.4523809523809524,-1.0234900881826439,0.010249505910024903,10,2.0
绩效数据,-0.00200568791707445,0.38095238095238093,-2.8908818355729933,-0.03002300987798994,10,2.5
绩效数据,0.0,0.0,-inf,,10,3.0
绩效数据,-0.03655540244825162,0.42857142857142855,-0.6255252079792774,-0.0698981329878806,15,0.5
绩效数据,-0.026356334266035564,0.5476190476190477,-0.631871004715432,-0.06377974200335043,15,1.0
绩效数据,-0.002542500362813671,0.42857142857142855,-0.535857859597095,-0.010815811984085594,15,1.5
绩效数据,0.001199508905848079,0.47619047619047616,-0.9184294331550052,0.010843866088245042,15,2.0
绩效数据,-0.0006939968422638998,0.47619047619047616,-1.855328099373478,-0.009928937225464991,15,2.5
绩效数据,-0.00270537261169268,0.07142857142857142,-5.503919671007181,-0.08796002060008416,15,3.0
绩效数据,-0.06307022424047404,0.40476190476190477,-0.8501720861134187,-0.10469725120795903,20,0.5
绩效数据,-0.04153340435248576,0.4523809523809524,-0.7799893435573864,-0.08234640559642163,20,1.0
绩效数据,-0.008067621557423466,0.4523809523809524,-0.6131300091211541,-0.03320073894971919,20,1.5
绩效数据,0.008894856101204107,0.4523809523809524,-0.5969266232848792,0.06741458021351429,20,2.0
绩效数据,0.006297343475628159,0.5,-1.3452816691598373,0.12423295246856969,20,2.5
绩效数据,-0.0007063513125072918,0.16666666666666666,-3.185512158808009,-0.01673601727060029,20,3.0
绩效数据,-0.05013226905795398,0.40476190476190477,-0.7456538550710105,-0.08646158315722745,25,0.5
绩效数据,-0.03127013941039958,0.47619047619047616,-0.692727841757576,-0.06734138011482758,25,1.0
绩效数据,-0.017725201012568803,0.47619047619047616,-0.7007126552890808,-0.048337588373622446,25,1.5
绩效数据,0.015770632891400238,0.5,-0.44820883550250273,0.16082666453243774,25,2.0
绩效数据,0.010495270767833631,0.42857142857142855,-1.1643915167608287,0.2586137150048607,25,2.5
绩效数据,0.0025215809482364016,0.16666666666666666,-2.992803067872471,0.09243186663054052,25,3.0
绩效数据,-0.034629102515391974,0.40476190476190477,-0.6238333660278613,-0.07083292604542976,30,0.5
绩效数据,-0.020951920864251017,0.4523809523809524,-0.5935446876863426,-0.05050092682371742,30,1.0
绩效数据,-0.01759411389841592,0.5,-0.7666666408879173,-0.04988531673402933,30,1.5
绩效数据,0.004067430967434449,0.42857142857142855,-0.7264755302801199,0.027387181243285832,30,2.0
绩效数据,0.010003435522929705,0.40476190476190477,-1.1172807056433962,0.17577711674898186,30,2.5
绩效数据,0.002037096176854325,0.16666666666666666,-3.3381267067308014,0.054567449644723806,30,3.0
绩效数据,-0.045782248567048156,0.42857142857142855,-0.7213976540266914,-0.08801664044466821,35,0.5
绩效数据,-0.03407134787229815,0.40476190476190477,-0.7312089414898937,-0.07124689132564055,35,1.0
绩效数据,-0.02777681968015766,0.40476190476190477,-0.9105706555912755,-0.07014806296323187,35,1.5
绩效数据,-0.004908287910629916,0.42857142857142855,-0.9027567044610036,-0.030851450519259003,35,2.0
绩效数据,0.010094828950087287,0.42857142857142855,-1.0085078685363018,0.17609786845449285,35,2.5
绩效数据,0.0069215277008320975,0.21428571428571427,-2.095275833870259,0.3463696172619614,35,3.0
绩效数据,-0.03961447233512916,0.47619047619047616,-0.6673097527442374,-0.08159857161201813,40,0.5
绩效数据,-0.043546165178121266,0.38095238095238093,-0.8395483511708453,-0.08195393237469341,40,1.0
绩效数据,-0.032855287579514836,0.47619047619047616,-0.9912673420250682,-0.08296203597232103,40,1.5
绩效数据,0.00430942046949867,0.47619047619047616,-0.7357239589716847,0.034948679467086394,40,2.0
绩效数据,0.012711001048191894,0.42857142857142855,-0.90099955723878,0.24047392681417673,40,2.5
绩效数据,0.004429289332787301,0.16666666666666666,-3.0143756973096827,0.18096950734768336,40,3.0
绩效数据,-0.03220412400244621,0.42857142857142855,-0.601557759649808,-0.06604729245218695,45,0.5
绩效数据,-0.03088955142823102,0.38095238095238093,-0.7263172353952569,-0.0649687988386644,45,1.0
绩效数据,-0.035987653220071136,0.40476190476190477,-0.971595207003318,-0.08660610675637168,45,1.5
绩效数据,0.008508715245097553,0.4523809523809524,-0.6382067689338837,0.06087774104443149,45,2.0
绩效数据,0.017341175455523272,0.40476190476190477,-0.7531888271408688,0.37117946548026604,45,2.5
绩效数据,0.005543384670842588,0.19047619047619047,-2.746579570867814,0.2954189169182939,45,3.0
绩效数据,-0.03790709028376382,0.40476190476190477,-0.6492168459574301,-0.08093528454093102,50,0.5
绩效数据,-0.038875598824224644,0.40476190476190477,-0.7948246124565903,-0.08169018972532487,50,1.0
绩效数据,-0.013145714771688799,0.4523809523809524,-0.6789209445743424,-0.04149915014883197,50,1.5
绩效数据,0.004103963207994887,0.40476190476190477,-0.7053141627583572,0.031036625893304342,50,2.0
绩效数据,0.007291131243646554,0.30952380952380953,-1.0952032425998115,0.07638555908845217,50,2.5
绩效数据,0.006426475617674621,0.21428571428571427,-2.3276358613390653,0.33839804538206697,50,3.0
绩效数据,-0.059235748009627276,0.35714285714285715,-0.8345088342333897,-0.10441116737126628,55,0.5
绩效数据,-0.03499128765008397,0.42857142857142855,-0.7509434653293602,-0.08092176103968121,55,1.0
绩效数据,-0.01983869813087613,0.35714285714285715,-0.7672177590355171,-0.06076171390066577,55,1.5
绩效数据,-0.003142283349994335,0.35714285714285715,-0.8426673518328839,-0.018473842890422917,55,2.0
绩效数据,0.0017802214130273608,0.2857142857142857,-1.1124060202829624,0.01577977444963326,55,2.5
绩效数据,0.010456073261334797,0.19047619047619047,-1.8957653859652601,0.7110279132864189,55,3.0
绩效数据,-0.06508410252487162,0.35714285714285715,-0.8846020065007844,-0.10919807068374678,60,0.5
绩效数据,-0.03218316408043953,0.40476190476190477,-0.7288658928858566,-0.07732479912195901,60,1.0
绩效数据,-0.028193069176631336,0.35714285714285715,-0.8817492700682611,-0.07763033235306258,60,1.5
绩效数据,-0.006481927570843649,0.38095238095238093,-0.8911995864239297,-0.03135016124060035,60,2.0
绩效数据,0.000373810517048323,0.30952380952380953,-1.2199880068996376,0.003113582975417466,60,2.5
绩效数据,0.01160068701403727,0.23809523809523808,-1.7282086126190663,0.5035216398181864,60,3.0
绩效数据,-0.052211636838085496,0.38095238095238093,-0.7727545310808535,-0.09971986884299144,65,0.5
绩效数据,-0.046434524604922034,0.38095238095238093,-0.8718924196579266,-0.09409862825267987,65,1.0
绩效数据,-0.03356212902912292,0.40476190476190477,-0.9399412627876745,-0.08322981952232564,65,1.5
绩效数据,-0.011719245211867069,0.3333333333333333,-1.0102463823800447,-0.04717834438623186,65,2.0
绩效数据,-0.006344966659698081,0.21428571428571427,-1.4123564512805984,-0.03955742718338205,65,2.5
绩效数据,0.0052235413808752185,0.16666666666666666,-2.2759304234662974,0.1436942321713582,65,3.0
绩效数据,-0.06278622661370259,0.3333333333333333,-0.8898424520525068,-0.10538287925123942,70,0.5
绩效数据,-0.05129243737300604,0.40476190476190477,-0.923100004994344,-0.09539699035655898,70,1.0
绩效数据,-0.030916209168102005,0.40476190476190477,-0.9085897303056316,-0.0746303763640251,70,1.5
绩效数据,-0.008150960458971235,0.38095238095238093,-0.9467259516024252,-0.0378580569780118,70,2.0
绩效数据,-0.008298835796243687,0.2857142857142857,-1.37907245354447,-0.04542487930865641,70,2.5
绩效数据,0.005935496018917963,0.19047619047619047,-2.228800003887082,0.21569688092043926,70,3.0
绩效数据,-0.07416106620577134,0.30952380952380953,-0.9863915418789945,-0.11352307491946154,75,0.5
绩效数据,-0.04795949659593235,0.3333333333333333,-0.887904432726857,-0.09029700602683899,75,1.0
绩效数据,-0.033342600588335713,0.38095238095238093,-0.9371341007084844,-0.07749854583503978,75,1.5
绩效数据,-0.007699950049231075,0.35714285714285715,-0.9257733869086683,-0.033184867996496295,75,2.0
绩效数据,-0.0039813410359585966,0.23809523809523808,-1.3348530273507393,-0.027373856310605963,75,2.5
绩效数据,0.0028577073792821484,0.19047619047619047,-1.8379992094621842,0.050710658428663,75,3.0
绩效数据,-0.07412600559301674,0.30952380952380953,-0.9919062142284587,-0.11057923293254054,80,0.5
绩效数据,-0.03801945157536646,0.4523809523809524,-0.7937848498629503,-0.07766196812690963,80,1.0
绩效数据,-0.03359079017211375,0.3333333333333333,-0.9303504288528454,-0.07871797919292157,80,1.5
绩效数据,-0.011200212454381298,0.40476190476190477,-0.9092743314682556,-0.04361796697108087,80,2.0
绩效数据,-0.010382193728055156,0.19047619047619047,-1.5468412766782973,-0.050760096455727495,80,2.5
绩效数据,0.0054362355638313264,0.21428571428571427,-1.6744086373090532,0.07548211880132316,80,3.0
绩效数据,-0.07492396523301115,0.38095238095238093,-0.9971387019957701,-0.110968059531969,85,0.5
绩效数据,-0.03865990345242565,0.47619047619047616,-0.8095939562935821,-0.0790194290819173,85,1.0
绩效数据,-0.03179857896829352,0.3333333333333333,-0.9144162683331031,-0.07517905521948634,85,1.5
绩效数据,-0.01404287686819905,0.35714285714285715,-0.9686935869016735,-0.05294620400056061,85,2.0
绩效数据,-0.006394755887739301,0.19047619047619047,-1.3778488088785528,-0.038397672959549344,85,2.5
绩效数据,0.003591221378455911,0.16666666666666666,-1.730567681706789,0.0462032780021679,85,3.0
绩效数据,-0.07269059394362187,0.38095238095238093,-0.9883915287647346,-0.10766499164270191,90,0.5
绩效数据,-0.042215138783477824,0.4523809523809524,-0.8498236883610638,-0.08327745137721694,90,1.0
绩效数据,-0.03249719856775923,0.35714285714285715,-0.9332615550536614,-0.07515515950213386,90,1.5
绩效数据,-0.01656703139602511,0.35714285714285715,-0.9974405208860909,-0.06394205027064752,90,2.0
绩效数据,-0.0032244123860900586,0.21428571428571427,-1.2922723058968353,-0.021611923138053973,90,2.5
绩效数据,0.004284221368366259,0.19047619047619047,-1.6999919813253894,0.05373088119008557,90,3.0
绩效数据,-0.06864187457891635,0.35714285714285715,-0.9519742989578921,-0.10699827837844478,95,0.5
绩效数据,-0.04659642197138181,0.42857142857142855,-0.9015633053810707,-0.0891888003685116,95,1.0
绩效数据,-0.03581547987486711,0.3333333333333333,-0.98211346146435,-0.08135915249867429,95,1.5
绩效数据,-0.007615207597878149,0.30952380952380953,-0.9494073352496329,-0.04424804025638739,95,2.0
绩效数据,-0.0028067009441310464,0.19047619047619047,-1.2670970447277659,-0.020646138784536024,95,2.5
绩效数据,0.008089431400449376,0.21428571428571427,-1.8547465603234259,0.1601675543484167,95,3.0
绩效数据,-0.08096521721697503,0.35714285714285715,-1.064818924979845,-0.11748780779302523,100,0.5
绩效数据,-0.04345473925203602,0.42857142857142855,-0.8790670873236616,-0.08818851338441279,100,1.0
绩效数据,-0.038939583984202164,0.30952380952380953,-1.037034913877208,-0.08850273815616772,100,1.5
绩效数据,-0.009288960392251466,0.3333333333333333,-1.0047274191814113,-0.049629677148189125,100,2.0
绩效数据,-0.0030471237958199504,0.21428571428571427,-1.3120790760591767,-0.022514018957417708,100,2.5
绩效数据,0.004959703804192417,0.21428571428571427,-1.7499781465817947,0.10201769750279391,100,3.0
绩效数据,-0.06892861336553557,0.4523809523809524,-0.9686911079765682,-0.10382300771897708,105,0.5
绩效数据,-0.0526016940005829,0.38095238095238093,-0.9787105892965093,-0.09997281477279517,105,1.0
绩效数据,-0.036252039672066805,0.30952380952380953,-1.0403396823214706,-0.08575089319715844,105,1.5
绩效数据,-0.007052001941430297,0.3333333333333333,-0.9541947633596604,-0.05321952951128269,105,2.0
绩效数据,-0.008575870478994219,0.16666666666666666,-1.5178150870445557,-0.05673871273779472,105,2.5
绩效数据,0.005591966541406146,0.16666666666666666,-2.1856737288894976,0.12636020972712136,105,3.0
绩效数据,-0.06050924812656033,0.4523809523809524,-0.8736878814993457,-0.09518548792429855,110,0.5
绩效数据,-0.05285362757702461,0.3333333333333333,-0.9822149242454361,-0.09797806326488256,110,1.0
绩效数据,-0.02929147795250786,0.3333333333333333,-0.9441558156933533,-0.07736924678865868,110,1.5
绩效数据,-0.010744273785638137,0.30952380952380953,-1.0536084555768002,-0.06599994197731106,110,2.0
绩效数据,-0.0024150263854417764,0.19047619047619047,-1.4136815323640544,-0.018001522038388344,110,2.5
绩效数据,0.005045817257625096,0.14285714285714285,-2.2730031185066446,0.1085297216366868,110,3.0
绩效数据,-0.06234193626250917,0.4523809523809524,-0.8931593427317587,-0.09834945089906728,115,0.5
绩效数据,-0.05178656722607766,0.35714285714285715,-0.9938314636529778,-0.09832899166535214,115,1.0
绩效数据,-0.026366383940048088,0.35714285714285715,-0.9156923682039542,-0.07555618237644124,115,1.5
绩效数据,-0.01734069320049081,0.23809523809523808,-1.2008808685772556,-0.0787777236980553,115,2.0
绩效数据,0.0015940732718235928,0.16666666666666666,-1.4121475791033564,0.016114158381759325,115,2.5
绩效数据,0.0012588823617187828,0.11904761904761904,-2.532674799684669,0.022009335185313547,115,3.0
